id,mass_spectrometer_id,analysis_type_id,spectrometer_parameters_id,script_id
905,3,7,NULL,NULL
906,3,7,NULL,NULL
907,3,7,NULL,NULL
908,3,7,NULL,NULL
909,3,7,NULL,NULL
910,3,7,NULL,NULL
911,3,7,NULL,NULL
912,3,7,NULL,NULL
913,3,7,NULL,NULL
914,3,7,NULL,NULL
915,3,7,NULL,NULL
916,3,7,NULL,NULL
917,3,7,NULL,NULL
918,3,7,NULL,NULL
919,3,7,NULL,NULL
920,3,7,NULL,NULL
921,3,7,NULL,NULL
922,3,7,NULL,NULL
923,3,7,NULL,NULL
924,3,7,NULL,NULL
925,3,7,NULL,NULL
926,3,7,NULL,NULL
927,3,7,NULL,NULL
928,3,7,NULL,NULL
929,3,7,NULL,NULL
930,3,7,NULL,NULL
931,3,7,NULL,NULL
932,3,7,NULL,NULL
933,3,7,NULL,NULL
934,3,7,NULL,NULL
935,3,7,NULL,NULL
936,3,7,NULL,NULL
937,3,7,NULL,NULL
938,3,7,NULL,NULL
939,3,7,NULL,NULL
940,3,7,NULL,NULL
941,3,7,NULL,NULL
942,3,7,NULL,NULL
943,3,7,NULL,NULL
944,3,7,NULL,NULL
945,3,7,NULL,NULL
946,3,7,NULL,NULL
947,3,7,NULL,NULL
948,3,7,NULL,NULL
949,3,7,NULL,NULL
950,3,7,NULL,NULL
951,3,7,NULL,NULL
952,3,7,NULL,NULL
953,3,7,NULL,NULL
954,3,7,NULL,NULL
955,3,7,NULL,NULL
956,3,7,NULL,NULL
957,3,7,NULL,NULL
958,3,7,NULL,NULL
959,3,7,NULL,NULL
960,3,7,NULL,NULL
961,3,7,NULL,NULL
962,3,7,NULL,NULL
963,3,7,NULL,NULL
964,3,7,NULL,NULL
965,3,3,NULL,NULL
966,3,3,NULL,NULL
967,3,3,NULL,NULL
968,3,7,NULL,NULL
969,3,3,NULL,NULL
970,3,3,NULL,NULL
971,3,3,NULL,NULL
972,3,7,NULL,NULL
973,3,3,NULL,NULL
974,3,7,NULL,NULL
975,3,7,NULL,NULL
976,3,3,NULL,NULL
977,3,7,NULL,NULL
978,3,3,NULL,NULL
979,3,3,NULL,NULL
980,3,3,NULL,NULL
981,3,7,NULL,NULL
982,3,3,NULL,NULL
983,3,3,NULL,NULL
984,3,7,NULL,NULL
985,3,3,NULL,NULL
986,3,7,NULL,NULL
987,3,3,NULL,NULL
988,3,7,NULL,NULL
989,3,3,NULL,NULL
990,3,7,NULL,NULL
991,3,7,NULL,NULL
992,3,7,NULL,NULL
993,3,3,NULL,NULL
994,3,3,NULL,NULL
995,3,3,NULL,NULL
996,3,7,NULL,NULL
997,3,3,NULL,NULL
998,3,7,NULL,NULL
999,3,3,NULL,NULL
1000,3,7,NULL,NULL
1001,3,7,NULL,NULL
1002,3,7,NULL,NULL
1003,3,3,NULL,NULL
1004,3,3,NULL,NULL
1005,3,7,NULL,NULL
1006,3,3,NULL,NULL
1007,3,3,NULL,NULL
1008,3,3,NULL,NULL
1009,3,7,NULL,NULL
1010,3,3,NULL,NULL
1011,3,3,NULL,NULL
1012,3,3,NULL,NULL
1013,3,7,NULL,NULL
1014,3,7,NULL,NULL
1015,3,7,NULL,NULL
1016,3,7,NULL,NULL
1017,3,7,NULL,NULL
1018,3,7,NULL,NULL
1019,3,3,NULL,NULL
1020,3,7,NULL,NULL
1021,3,3,NULL,NULL
1022,3,3,NULL,NULL
1023,3,3,NULL,NULL
1024,3,7,NULL,NULL
1025,3,3,NULL,NULL
1026,3,7,NULL,NULL
1027,3,7,NULL,NULL
1028,3,7,NULL,NULL
1029,3,7,NULL,NULL
1030,3,7,NULL,NULL
1031,3,7,NULL,NULL
1032,3,7,NULL,NULL
1033,3,7,NULL,NULL
1034,3,7,NULL,NULL
1035,3,7,NULL,NULL
1036,3,7,NULL,NULL
1037,3,7,NULL,NULL
1038,3,7,NULL,NULL
1039,3,7,NULL,NULL
1040,3,7,NULL,NULL
1041,3,7,NULL,NULL
1042,3,7,NULL,NULL
1043,3,7,NULL,NULL
1044,3,7,NULL,NULL
1045,3,3,NULL,NULL
1046,3,7,NULL,NULL
1047,3,7,NULL,NULL
1048,3,7,NULL,NULL
1049,3,7,NULL,NULL
1050,3,7,NULL,NULL
1051,3,7,NULL,NULL
1052,3,7,NULL,NULL
1053,3,7,NULL,NULL
1054,3,7,NULL,NULL
1055,3,7,NULL,NULL
1056,3,7,NULL,NULL
1057,3,7,NULL,NULL
1058,3,7,NULL,NULL
1059,3,7,NULL,NULL
1060,3,7,NULL,NULL
1061,3,7,NULL,NULL
1062,3,7,NULL,NULL
1063,3,7,NULL,NULL
1064,3,7,NULL,NULL
1065,3,7,NULL,NULL
1066,3,7,NULL,NULL
1067,3,7,NULL,NULL
1068,3,7,NULL,NULL
1069,3,7,NULL,NULL
1070,3,7,NULL,NULL
1071,3,7,NULL,NULL
1072,3,7,NULL,NULL
1073,3,7,NULL,NULL
1074,3,7,NULL,NULL
1075,3,7,NULL,NULL
1076,3,7,NULL,NULL
1077,3,7,NULL,NULL
1078,3,7,NULL,NULL
1079,3,7,NULL,NULL
1080,3,7,NULL,NULL
1081,3,7,NULL,NULL
1082,3,7,NULL,NULL
1083,3,7,NULL,NULL
1084,3,7,NULL,NULL
1085,3,7,NULL,NULL
1086,3,7,NULL,NULL
1087,3,7,NULL,NULL
1088,3,7,NULL,NULL
1089,3,7,NULL,NULL
1090,3,7,NULL,NULL
1091,3,7,NULL,NULL
1092,3,7,NULL,NULL
1093,3,7,NULL,NULL
1094,3,7,NULL,NULL
1095,3,7,NULL,NULL
1096,3,7,NULL,NULL
1097,3,7,NULL,NULL
1098,3,7,NULL,NULL
1099,3,7,NULL,NULL
1100,3,7,NULL,NULL
1101,3,7,NULL,NULL
1102,3,7,NULL,NULL
1103,3,7,NULL,NULL
1104,3,7,NULL,NULL
1105,3,7,NULL,NULL
1106,3,7,NULL,NULL
1107,3,7,NULL,NULL
1108,3,7,NULL,NULL
1109,3,7,NULL,NULL
1110,3,7,NULL,NULL
1111,3,7,NULL,NULL
1112,3,7,NULL,NULL
1113,3,7,NULL,NULL
1114,3,7,NULL,NULL
1115,3,7,NULL,NULL
1116,3,7,NULL,NULL
1117,3,7,NULL,NULL
1118,3,7,NULL,NULL
1119,3,7,NULL,NULL
1120,3,7,NULL,NULL
1121,3,7,NULL,NULL
1122,3,7,NULL,NULL
1123,3,7,NULL,NULL
1124,3,7,NULL,NULL
1125,3,7,NULL,NULL
1126,3,3,NULL,NULL
1127,3,7,NULL,NULL
1128,3,7,NULL,NULL
1129,3,7,NULL,NULL
1130,3,7,NULL,NULL
1131,3,7,NULL,NULL
1132,3,7,NULL,NULL
1133,3,7,NULL,NULL
1134,3,7,NULL,NULL
1135,3,7,NULL,NULL
1136,3,7,NULL,NULL
1137,3,3,NULL,NULL
1138,3,7,NULL,NULL
1139,3,7,NULL,NULL
1140,3,7,NULL,NULL
1141,3,7,NULL,NULL
1142,3,3,NULL,NULL
1143,3,7,NULL,NULL
1144,3,7,NULL,NULL
1145,3,7,NULL,NULL
1146,3,7,NULL,NULL
1147,3,7,NULL,NULL
1148,3,7,NULL,NULL
1149,3,7,NULL,NULL
1150,3,7,NULL,NULL
1151,3,7,NULL,NULL
1152,3,3,NULL,NULL
1153,3,3,NULL,NULL
1154,3,3,NULL,NULL
1155,3,7,NULL,NULL
1156,3,3,NULL,NULL
1157,3,3,NULL,NULL
1158,3,3,NULL,NULL
1159,3,7,NULL,NULL
1160,3,3,NULL,NULL
1161,3,3,NULL,NULL
1162,3,3,NULL,NULL
1163,3,7,NULL,NULL
1164,3,3,NULL,NULL
1165,3,3,NULL,NULL
1166,3,3,NULL,NULL
1167,3,7,NULL,NULL
1168,3,3,NULL,NULL
1169,3,3,NULL,NULL
1170,3,3,NULL,NULL
1171,3,7,NULL,NULL
1172,3,7,NULL,NULL
1173,3,3,NULL,NULL
1174,3,3,NULL,NULL
1175,3,7,NULL,NULL
1176,3,3,NULL,NULL
1177,3,3,NULL,NULL
1178,3,3,NULL,NULL
1179,3,7,NULL,NULL
1180,3,3,NULL,NULL
1181,3,7,NULL,NULL
1182,3,3,NULL,NULL
1183,3,7,NULL,NULL
1184,3,7,NULL,NULL
1185,3,3,NULL,NULL
1186,3,7,NULL,NULL
1187,3,3,NULL,NULL
1188,3,3,NULL,NULL
1189,3,3,NULL,NULL
1190,3,7,NULL,NULL
1191,3,3,NULL,NULL
1192,3,3,NULL,NULL
1193,3,3,NULL,NULL
1194,3,7,NULL,NULL
1195,3,3,NULL,NULL
1196,3,3,NULL,NULL
1197,3,7,NULL,NULL
1198,3,3,NULL,NULL
1199,3,3,NULL,NULL
1200,3,7,NULL,NULL
1201,3,3,NULL,NULL
1202,3,7,NULL,NULL
1203,3,7,NULL,NULL
1204,3,3,NULL,NULL
1205,3,7,NULL,NULL
1206,3,3,NULL,NULL
1207,3,7,NULL,NULL
1208,3,7,NULL,NULL
1209,3,3,NULL,NULL
1210,3,7,NULL,NULL
1211,3,3,NULL,NULL
1212,3,7,NULL,NULL
1213,3,7,NULL,NULL
1214,3,3,NULL,NULL
1215,3,3,NULL,NULL
1216,3,7,NULL,NULL
1217,3,7,NULL,NULL
1218,3,7,NULL,NULL
1219,3,7,NULL,NULL
1220,3,3,NULL,NULL
1221,3,3,NULL,NULL
1222,3,7,NULL,NULL
1223,3,7,NULL,NULL
1224,3,7,NULL,NULL
1225,3,7,NULL,NULL
1226,3,3,NULL,NULL
1227,3,3,NULL,NULL
1228,3,7,NULL,NULL
1229,3,7,NULL,NULL
1230,3,7,NULL,NULL
1231,3,7,NULL,NULL
1232,3,7,NULL,NULL
1233,3,7,NULL,NULL
1234,3,3,NULL,NULL
1235,3,7,NULL,NULL
1236,3,7,NULL,NULL
1237,3,7,NULL,NULL
1238,3,7,NULL,NULL
1239,3,7,NULL,NULL
1240,3,3,NULL,NULL
1241,3,7,NULL,NULL
1242,3,7,NULL,NULL
1243,3,7,NULL,NULL
1244,3,7,NULL,NULL
1245,3,3,NULL,NULL
1246,3,7,NULL,NULL
1247,3,7,NULL,NULL
1248,3,7,NULL,NULL
1249,3,7,NULL,NULL
1250,3,7,NULL,NULL
1251,3,7,NULL,NULL
1252,3,7,NULL,NULL
1253,3,7,NULL,NULL
1254,3,7,NULL,NULL
1255,3,7,NULL,NULL
1256,3,7,NULL,NULL
1257,3,7,NULL,NULL
1258,3,7,NULL,NULL
1259,3,7,NULL,NULL
1260,3,7,NULL,NULL
1261,3,7,NULL,NULL
1262,3,7,NULL,NULL
1263,3,7,NULL,NULL
1264,3,7,NULL,NULL
1265,3,7,NULL,NULL
1266,3,7,NULL,NULL
1267,3,7,NULL,NULL
1268,3,7,NULL,NULL
1269,3,7,NULL,NULL
1270,3,7,NULL,NULL
1271,3,7,NULL,NULL
1272,3,7,NULL,NULL
1273,3,7,NULL,NULL
1274,3,7,NULL,NULL
1275,3,7,NULL,NULL
1276,3,7,NULL,NULL
1277,3,7,NULL,NULL
1278,3,7,NULL,NULL
1279,3,7,NULL,NULL
1280,3,7,NULL,NULL
1281,3,7,NULL,NULL
1282,3,7,NULL,NULL
1283,3,7,NULL,NULL
1284,3,7,NULL,NULL
1285,3,7,NULL,NULL
1286,3,7,NULL,NULL
1287,3,7,NULL,NULL
1288,3,7,NULL,NULL
1289,3,7,NULL,NULL
1290,3,7,NULL,NULL
1291,3,7,NULL,NULL
1292,3,7,NULL,NULL
1293,3,7,NULL,NULL
1294,3,7,NULL,NULL
1295,3,7,NULL,NULL
1296,3,7,NULL,NULL
1297,3,7,NULL,NULL
1298,3,7,NULL,NULL
1299,3,7,NULL,NULL
1300,3,7,NULL,NULL
1301,3,7,NULL,NULL
1302,3,7,NULL,NULL
1303,3,7,NULL,NULL
1304,3,7,NULL,NULL
1305,3,7,NULL,NULL
1306,3,7,NULL,NULL
1307,3,7,NULL,NULL
1308,3,7,NULL,NULL
1309,3,7,NULL,NULL
1310,3,7,NULL,NULL
1311,3,7,NULL,NULL
1312,3,7,NULL,NULL
1313,3,7,NULL,NULL
1314,3,7,NULL,NULL
1315,3,7,NULL,NULL
1316,3,7,NULL,NULL
1317,3,7,NULL,NULL
1318,3,7,NULL,NULL
1319,3,7,NULL,NULL
1320,3,7,NULL,NULL
1321,3,7,NULL,NULL
1322,3,7,NULL,NULL
1323,3,7,NULL,NULL
1324,3,7,NULL,NULL
1325,3,7,NULL,NULL
1326,3,7,NULL,NULL
1327,3,7,NULL,NULL
1328,3,7,NULL,NULL
1329,3,7,NULL,NULL
1330,3,3,NULL,NULL
1331,3,7,NULL,NULL
1332,3,7,NULL,NULL
1333,3,7,NULL,NULL
1334,3,7,NULL,NULL
1335,3,7,NULL,NULL
1336,3,7,NULL,NULL
1337,3,7,NULL,NULL
1338,3,7,NULL,NULL
1339,3,7,NULL,NULL
1340,3,7,NULL,NULL
1341,3,7,NULL,NULL
1342,3,7,NULL,NULL
1343,3,7,NULL,NULL
1344,3,7,NULL,NULL
1345,3,7,NULL,NULL
1346,3,7,NULL,NULL
1347,3,7,NULL,NULL
1348,3,7,NULL,NULL
1349,3,7,NULL,NULL
1350,3,7,NULL,NULL
1351,3,7,NULL,NULL
1352,3,7,NULL,NULL
1353,3,7,NULL,NULL
1354,3,7,NULL,NULL
1355,3,7,NULL,NULL
1356,3,7,NULL,NULL
1357,3,7,NULL,NULL
1358,3,7,NULL,NULL
1359,3,7,NULL,NULL
1360,3,7,NULL,NULL
1361,3,7,NULL,NULL
1362,3,7,NULL,NULL
1363,3,7,NULL,NULL
1364,3,7,NULL,NULL
1365,3,7,NULL,NULL
1366,3,7,NULL,NULL
1367,3,7,NULL,NULL
1368,3,7,NULL,NULL
1369,3,7,NULL,NULL
1370,3,7,NULL,NULL
1371,3,7,NULL,NULL
1372,3,7,NULL,NULL
1373,3,7,NULL,NULL
1374,3,7,NULL,NULL
1375,3,7,NULL,NULL
1376,3,3,NULL,NULL
1377,3,3,NULL,NULL
1378,3,3,NULL,NULL
1379,3,3,NULL,NULL
1380,3,3,NULL,NULL
1381,3,7,NULL,NULL
1382,3,3,NULL,NULL
1383,3,7,NULL,NULL
1384,3,3,NULL,NULL
1385,3,3,NULL,NULL
1386,3,3,NULL,NULL
1387,3,3,NULL,NULL
1388,3,7,NULL,NULL
1389,3,7,NULL,NULL
1390,3,7,NULL,NULL
1391,3,7,NULL,NULL
1392,3,7,NULL,NULL
1393,3,3,NULL,NULL
1394,3,7,NULL,NULL
1395,3,7,NULL,NULL
1396,3,3,NULL,NULL
1397,3,7,NULL,NULL
1398,3,7,NULL,NULL
1399,3,7,NULL,NULL
1400,3,7,NULL,NULL
1401,3,3,NULL,NULL
1402,3,7,NULL,NULL
1403,3,7,NULL,NULL
1404,3,7,NULL,NULL
1405,3,7,NULL,NULL
1406,3,3,NULL,NULL
1407,3,7,NULL,NULL
1408,3,7,NULL,NULL
1409,3,7,NULL,NULL
1410,3,7,NULL,NULL
1411,3,3,NULL,NULL
1412,3,7,NULL,NULL
1413,3,7,NULL,NULL
1414,3,7,NULL,NULL
1415,3,7,NULL,NULL
1416,3,7,NULL,NULL
1417,3,7,NULL,NULL
1418,3,7,NULL,NULL
1419,3,7,NULL,NULL
1420,3,7,NULL,NULL
1421,3,7,NULL,NULL
1422,3,3,NULL,NULL
1423,3,7,NULL,NULL
1424,3,7,NULL,NULL
1425,3,7,NULL,NULL
1426,3,7,NULL,NULL
1427,3,3,NULL,NULL
1428,3,7,NULL,NULL
1429,3,7,NULL,NULL
1430,3,7,NULL,NULL
1431,3,7,NULL,NULL
1432,3,7,NULL,NULL
1433,3,7,NULL,NULL
1434,3,7,NULL,NULL
1435,3,7,NULL,NULL
1436,3,3,NULL,NULL
1437,3,3,NULL,NULL
1438,3,3,NULL,NULL
1439,3,7,NULL,NULL
1440,3,7,NULL,NULL
1441,3,7,NULL,NULL
1442,3,7,NULL,NULL
1443,3,3,NULL,NULL
1444,3,7,NULL,NULL
1445,3,7,NULL,NULL
1446,3,7,NULL,NULL
1447,3,7,NULL,NULL
1448,3,3,NULL,NULL
1449,3,3,NULL,NULL
1450,3,3,NULL,NULL
1451,3,3,NULL,NULL
1452,3,3,NULL,NULL
1453,3,7,NULL,NULL
1454,3,3,NULL,NULL
1455,3,7,NULL,NULL
1456,3,7,NULL,NULL
1457,3,7,NULL,NULL
1458,3,7,NULL,NULL
1459,3,7,NULL,NULL
1460,3,3,NULL,NULL
1461,3,7,NULL,NULL
1462,3,7,NULL,NULL
1463,3,3,NULL,NULL
1464,3,7,NULL,NULL
1465,3,7,NULL,NULL
1466,3,3,NULL,NULL
1467,3,3,NULL,NULL
1468,3,3,NULL,NULL
1469,3,3,NULL,NULL
1470,3,7,NULL,NULL
1471,3,3,NULL,NULL
1472,3,7,NULL,NULL
1473,3,3,NULL,NULL
1474,3,3,NULL,NULL
1475,3,3,NULL,NULL
1476,3,7,NULL,NULL
1477,3,7,NULL,NULL
1478,3,7,NULL,NULL
1479,3,7,NULL,NULL
1480,3,7,NULL,NULL
1481,3,3,NULL,NULL
1482,3,7,NULL,NULL
1483,3,7,NULL,NULL
1484,3,7,NULL,NULL
1485,3,3,NULL,NULL
1486,3,3,NULL,NULL
1487,3,3,NULL,NULL
1488,3,7,NULL,NULL
1489,3,3,NULL,NULL
1490,3,3,NULL,NULL
1491,3,7,NULL,NULL
1492,3,3,NULL,NULL
1493,3,7,NULL,NULL
1494,3,7,NULL,NULL
1495,3,7,NULL,NULL
1496,3,7,NULL,NULL
1497,3,3,NULL,NULL
1498,3,7,NULL,NULL
1499,3,7,NULL,NULL
1500,3,7,NULL,NULL
1501,3,7,NULL,NULL
1502,3,3,NULL,NULL
1503,3,3,NULL,NULL
1504,3,3,NULL,NULL
1505,3,3,NULL,NULL
1506,3,7,NULL,NULL
1507,3,3,NULL,NULL
1508,3,7,NULL,NULL
1509,3,3,NULL,NULL
1510,3,7,NULL,NULL
1511,3,7,NULL,NULL
1512,3,7,NULL,NULL
1513,3,7,NULL,NULL
1514,3,3,NULL,NULL
1515,3,7,NULL,NULL
1516,3,7,NULL,NULL
1517,3,7,NULL,NULL
1518,3,7,NULL,NULL
1519,3,3,NULL,NULL
1520,3,3,NULL,NULL
1521,3,7,NULL,NULL
1522,3,3,NULL,NULL
1523,3,7,NULL,NULL
1524,3,7,NULL,NULL
1525,3,7,NULL,NULL
1526,3,7,NULL,NULL
1527,3,7,NULL,NULL
1528,3,3,NULL,NULL
1529,3,7,NULL,NULL
1530,3,7,NULL,NULL
1531,3,7,NULL,NULL
1532,3,7,NULL,NULL
1533,3,3,NULL,NULL
1534,3,3,NULL,NULL
1535,3,7,NULL,NULL
1536,3,3,NULL,NULL
1537,3,3,NULL,NULL
1538,3,7,NULL,NULL
1539,3,3,NULL,NULL
1540,3,3,NULL,NULL
1541,3,3,NULL,NULL
1542,3,3,NULL,NULL
1543,3,7,NULL,NULL
1544,3,7,NULL,NULL
1545,3,7,NULL,NULL
1546,3,3,NULL,NULL
1547,3,7,NULL,NULL
1548,3,7,NULL,NULL
1549,3,7,NULL,NULL
1550,3,7,NULL,NULL
1551,3,3,NULL,NULL
1552,3,7,NULL,NULL
1553,3,7,NULL,NULL
1554,3,7,NULL,NULL
1555,3,7,NULL,NULL
1556,3,3,NULL,NULL
1557,3,7,NULL,NULL
1558,3,7,NULL,NULL
1559,3,7,NULL,NULL
1560,3,7,NULL,NULL
1561,3,3,NULL,NULL
1562,3,7,NULL,NULL
1563,3,3,NULL,NULL
1564,3,7,NULL,NULL
1565,3,7,NULL,NULL
1566,3,7,NULL,NULL
1567,3,7,NULL,NULL
1568,3,3,NULL,NULL
1569,3,7,NULL,NULL
1570,3,7,NULL,NULL
1571,3,7,NULL,NULL
1572,3,3,NULL,NULL
1573,3,7,NULL,NULL
1574,3,7,NULL,NULL
1575,3,7,NULL,NULL
1576,3,7,NULL,NULL
1577,3,3,NULL,NULL
1578,3,7,NULL,NULL
1579,3,7,NULL,NULL
1580,3,7,NULL,NULL
1581,3,7,NULL,NULL
1582,3,3,NULL,NULL
1583,3,7,NULL,NULL
1584,3,7,NULL,NULL
1585,3,7,NULL,NULL
1586,3,7,NULL,NULL
1587,3,3,NULL,NULL
1588,3,7,NULL,NULL
1589,3,7,NULL,NULL
1590,3,7,NULL,NULL
1591,3,7,NULL,NULL
1592,3,3,NULL,NULL
1593,3,7,NULL,NULL
1594,3,7,NULL,NULL
1595,3,7,NULL,NULL
1596,3,7,NULL,NULL
1597,3,3,NULL,NULL
1598,3,7,NULL,NULL
1599,3,7,NULL,NULL
1600,3,7,NULL,NULL
1601,3,7,NULL,NULL
1602,3,3,NULL,NULL
1603,3,7,NULL,NULL
1604,3,7,NULL,NULL
1605,3,7,NULL,NULL
1606,3,3,NULL,NULL
1607,3,7,NULL,NULL
1608,3,7,NULL,NULL
1609,3,7,NULL,NULL
1610,3,7,NULL,NULL
1611,3,3,NULL,NULL
1612,3,7,NULL,NULL
1613,3,7,NULL,NULL
1614,3,7,NULL,NULL
1615,3,7,NULL,NULL
1616,3,3,NULL,NULL
1617,3,3,NULL,NULL
1618,3,3,NULL,NULL
1619,3,3,NULL,NULL
1620,3,7,NULL,NULL
1621,3,3,NULL,NULL
1622,3,7,NULL,NULL
1623,3,7,NULL,NULL
1624,3,7,NULL,NULL
1625,3,7,NULL,NULL
1626,3,7,NULL,NULL
1627,3,7,NULL,NULL
1628,3,3,NULL,NULL
1629,3,7,NULL,NULL
1630,3,7,NULL,NULL
1631,3,7,NULL,NULL
1632,3,3,NULL,NULL
1633,3,3,NULL,NULL
1634,3,7,NULL,NULL
1635,3,7,NULL,NULL
1636,3,3,NULL,NULL
1637,3,3,NULL,NULL
1638,3,7,NULL,NULL
1639,3,3,NULL,NULL
1640,3,3,NULL,NULL
1641,3,7,NULL,NULL
1642,3,7,NULL,NULL
1643,3,7,NULL,NULL
1644,3,7,NULL,NULL
1645,3,7,NULL,NULL
1646,3,3,NULL,NULL
1647,3,7,NULL,NULL
1648,3,7,NULL,NULL
1649,3,7,NULL,NULL
1650,3,3,NULL,NULL
1651,3,3,NULL,NULL
1652,3,3,NULL,NULL
1653,3,3,NULL,NULL
1654,3,7,NULL,NULL
1655,3,7,NULL,NULL
1656,3,3,NULL,NULL
1657,3,7,NULL,NULL
1658,3,7,NULL,NULL
1659,3,7,NULL,NULL
1660,3,7,NULL,NULL
1661,3,7,NULL,NULL
1662,3,3,NULL,NULL
1663,3,7,NULL,NULL
1664,3,7,NULL,NULL
1665,3,7,NULL,NULL
1666,3,7,NULL,NULL
1667,3,3,NULL,NULL
1668,3,3,NULL,NULL
1669,3,3,NULL,NULL
1670,3,7,NULL,NULL
1671,3,3,NULL,NULL
1672,3,3,NULL,NULL
1673,3,7,NULL,NULL
1674,3,7,NULL,NULL
1675,3,7,NULL,NULL
1676,3,7,NULL,NULL
1677,3,3,NULL,NULL
1678,3,7,NULL,NULL
1679,3,7,NULL,NULL
1680,3,7,NULL,NULL
1681,3,7,NULL,NULL
1682,3,7,NULL,NULL
1683,3,3,NULL,NULL
1684,3,7,NULL,NULL
1685,3,7,NULL,NULL
1686,3,7,NULL,NULL
1687,3,7,NULL,NULL
1688,3,3,NULL,NULL
1689,3,7,NULL,NULL
1690,3,7,NULL,NULL
1691,3,7,NULL,NULL
1692,3,3,NULL,NULL
1693,3,7,NULL,NULL
1694,3,7,NULL,NULL
1695,3,7,NULL,NULL
1696,3,7,NULL,NULL
1697,3,3,NULL,NULL
1698,3,7,NULL,NULL
1699,3,7,NULL,NULL
1700,3,7,NULL,NULL
1701,3,7,NULL,NULL
1702,3,3,NULL,NULL
1703,3,7,NULL,NULL
1704,3,7,NULL,NULL
1705,3,7,NULL,NULL
1706,3,7,NULL,NULL
1707,3,3,NULL,NULL
1708,3,7,NULL,NULL
1709,3,7,NULL,NULL
1710,3,7,NULL,NULL
1711,3,7,NULL,NULL
1712,3,3,NULL,NULL
1713,3,7,NULL,NULL
1714,3,7,NULL,NULL
1715,3,7,NULL,NULL
1716,3,7,NULL,NULL
1717,3,3,NULL,NULL
1718,3,7,NULL,NULL
1719,3,7,NULL,NULL
1720,3,7,NULL,NULL
1721,3,7,NULL,NULL
1722,3,7,NULL,NULL
1723,3,3,NULL,NULL
1724,3,7,NULL,NULL
1725,3,7,NULL,NULL
1726,3,7,NULL,NULL
1727,3,7,NULL,NULL
1728,3,3,NULL,NULL
1729,3,3,NULL,NULL
1730,3,3,NULL,NULL
1731,3,7,NULL,NULL
1732,3,3,NULL,NULL
1733,3,7,NULL,NULL
1734,3,7,NULL,NULL
1735,3,7,NULL,NULL
1736,3,7,NULL,NULL
1737,3,7,NULL,NULL
1738,3,3,NULL,NULL
1739,3,7,NULL,NULL
1740,3,7,NULL,NULL
1741,3,7,NULL,NULL
1742,3,7,NULL,NULL
1743,3,3,NULL,NULL
1744,3,3,NULL,NULL
1745,3,3,NULL,NULL
1746,3,7,NULL,NULL
1747,3,3,NULL,NULL
1748,3,7,NULL,NULL
1749,3,7,NULL,NULL
1750,3,7,NULL,NULL
1751,3,7,NULL,NULL
1752,3,7,NULL,NULL
1753,3,3,NULL,NULL
1754,3,7,NULL,NULL
1755,3,7,NULL,NULL
1756,3,7,NULL,NULL
1757,3,7,NULL,NULL
1758,3,3,NULL,NULL
1759,3,3,NULL,NULL
1760,3,3,NULL,NULL
