id,"create_date",analysis_id,"user"
558,"2014-01-15 11:00:11",2252,NULL
559,"2014-01-15 11:00:11",2253,NULL
560,"2014-01-15 11:00:11",2254,NULL
561,"2014-01-15 11:00:11",2255,NULL
562,"2014-01-15 11:00:11",2257,NULL
563,"2014-01-15 11:00:11",2258,NULL
564,"2014-01-15 11:00:11",2259,NULL
565,"2014-01-15 11:00:11",2260,NULL
566,"2014-01-15 11:00:11",2261,NULL
567,"2014-01-15 11:00:11",2263,NULL
568,"2014-01-15 11:00:11",2264,NULL
569,"2014-01-15 11:00:11",2265,NULL
570,"2014-01-15 11:00:11",2266,NULL
571,"2014-01-15 11:00:11",2267,NULL
572,"2014-01-15 11:00:11",2269,NULL
573,"2014-01-15 11:00:11",2270,NULL
574,"2014-01-15 11:00:11",2271,NULL
575,"2014-01-15 11:00:11",2272,NULL
576,"2014-01-15 11:00:11",2273,NULL
577,"2014-01-15 11:00:11",2275,NULL
578,"2014-01-15 11:00:11",2276,NULL
579,"2014-01-15 11:00:11",2277,NULL
580,"2014-01-15 11:00:11",2278,NULL
581,"2014-01-15 11:00:11",2279,NULL
582,"2014-01-15 11:00:11",2280,NULL
583,"2014-01-15 11:00:11",2339,NULL
584,"2014-01-15 11:00:11",2344,NULL
585,"2014-01-15 11:00:11",2345,NULL
586,"2014-01-15 11:00:11",2346,NULL
587,"2014-01-15 11:00:11",2348,NULL
588,"2014-01-15 11:00:12",2349,NULL
589,"2014-01-15 11:00:12",2350,NULL
590,"2014-01-15 11:00:12",2351,NULL
591,"2014-01-15 11:00:12",2353,NULL
592,"2014-01-15 11:00:12",2361,NULL
593,"2014-01-15 11:00:12",2362,NULL
594,"2014-01-15 11:00:12",2363,NULL
595,"2014-01-15 11:00:12",2364,NULL
596,"2014-01-15 11:00:12",2366,NULL
597,"2014-01-15 11:00:12",2367,NULL
598,"2014-01-15 11:00:12",2368,NULL
599,"2014-01-15 11:00:12",2370,NULL
600,"2014-01-15 11:00:12",2371,NULL
601,"2014-01-15 11:00:12",2380,NULL
602,"2014-01-15 11:00:12",2381,NULL
603,"2014-01-15 11:00:12",2382,NULL
604,"2014-01-15 11:00:12",2383,NULL
605,"2014-01-15 11:00:12",2385,NULL
606,"2014-01-15 11:00:12",2386,NULL
607,"2014-01-15 11:00:12",2387,NULL
608,"2014-01-15 11:00:12",2388,NULL
609,"2014-01-15 11:00:12",2390,NULL
610,"2014-01-15 11:00:12",2398,NULL
611,"2014-01-15 11:00:12",2399,NULL
612,"2014-01-15 11:00:12",2400,NULL
613,"2014-01-15 11:00:12",2401,NULL
614,"2014-01-15 11:00:12",2403,NULL
615,"2014-01-15 11:00:12",2404,NULL
616,"2014-01-15 11:00:12",2405,NULL
617,"2014-01-15 11:00:12",2407,NULL
618,"2014-01-15 11:00:12",2408,NULL
619,"2014-01-15 11:00:12",2417,NULL
620,"2014-01-15 11:00:12",2418,NULL
621,"2014-01-15 11:00:12",2419,NULL
622,"2014-01-15 11:00:12",2420,NULL
623,"2014-01-15 11:00:12",2422,NULL
624,"2014-01-15 11:00:12",2423,NULL
625,"2014-01-15 11:00:12",2424,NULL
626,"2014-01-15 11:00:12",2426,NULL
627,"2014-01-15 11:00:12",2427,NULL
628,"2014-01-15 11:00:12",2443,NULL
629,"2014-01-15 11:00:12",2445,NULL
630,"2014-01-15 11:00:12",2446,NULL
631,"2014-01-15 11:00:12",2447,NULL
632,"2014-01-15 11:00:12",2449,NULL
633,"2014-01-15 11:00:12",2450,NULL
634,"2014-01-15 11:00:12",2451,NULL
635,"2014-01-15 11:00:12",2452,NULL
636,"2014-01-15 11:00:12",2454,NULL
637,"2014-01-15 11:00:12",2463,NULL
638,"2014-01-15 11:00:12",2464,NULL
639,"2014-01-15 11:00:12",2465,NULL
640,"2014-01-15 11:00:12",2466,NULL
641,"2014-01-15 11:00:12",2468,NULL
642,"2014-01-15 11:00:12",2469,NULL
643,"2014-01-15 11:00:12",2470,NULL
644,"2014-01-15 11:00:12",2471,NULL
645,"2014-01-15 11:00:12",2473,NULL
646,"2014-01-15 11:00:12",2481,NULL
647,"2014-01-15 11:00:12",2482,NULL
648,"2014-01-15 11:00:12",2483,NULL
649,"2014-01-15 11:00:12",2484,NULL
650,"2014-01-15 11:00:12",2486,NULL
651,"2014-01-15 11:00:12",2487,NULL
652,"2014-01-15 11:00:12",2488,NULL
653,"2014-01-15 11:00:12",2490,NULL
654,"2014-01-15 11:00:12",2491,NULL
655,"2014-01-15 11:00:12",2500,NULL
656,"2014-01-15 11:00:12",2501,NULL
657,"2014-01-15 11:00:12",2502,NULL
658,"2014-01-15 11:00:12",2503,NULL
659,"2014-01-15 11:00:12",2505,NULL
660,"2014-01-15 11:00:12",2506,NULL
661,"2014-01-15 11:00:12",2507,NULL
662,"2014-01-15 11:00:12",2508,NULL
663,"2014-01-15 11:00:12",2510,NULL
664,"2014-01-15 11:00:12",2518,NULL
665,"2014-01-15 11:00:12",2519,NULL
666,"2014-01-15 11:00:12",2520,NULL
667,"2014-01-15 11:00:12",2521,NULL
668,"2014-01-15 11:00:12",2523,NULL
669,"2014-01-15 11:00:12",2524,NULL
670,"2014-01-15 11:00:13",2525,NULL
671,"2014-01-15 11:00:13",2526,NULL
672,"2014-01-15 11:00:13",2527,NULL
673,"2014-01-15 11:00:13",3378,NULL
674,"2014-01-15 11:00:13",3382,NULL
675,"2014-01-15 11:00:13",3383,NULL
676,"2014-01-15 11:00:13",3384,NULL
677,"2014-01-15 11:00:13",3386,NULL
678,"2014-01-15 11:00:13",3388,NULL
679,"2014-01-15 11:00:13",3389,NULL
680,"2014-01-15 11:00:13",3395,NULL
681,"2014-01-15 11:00:13",3396,NULL
682,"2014-01-15 11:00:13",3397,NULL
683,"2014-01-15 11:00:13",3417,NULL
684,"2014-01-15 11:00:13",3418,NULL
685,"2014-01-15 11:00:13",3419,NULL
686,"2014-01-15 11:00:13",3420,NULL
687,"2014-01-15 11:00:13",3422,NULL
688,"2014-01-15 11:00:13",3424,NULL
689,"2014-01-15 11:00:13",3425,NULL
690,"2014-01-15 11:00:13",3427,NULL
691,"2014-01-15 11:00:13",3428,NULL
692,"2014-01-15 11:00:13",3429,NULL
693,"2014-01-15 11:00:13",3446,NULL
694,"2014-01-15 11:00:13",3447,NULL
695,"2014-01-15 11:00:13",3448,NULL
696,"2014-01-15 11:00:13",3449,NULL
697,"2014-01-15 11:00:13",3451,NULL
698,"2014-01-15 11:00:13",3452,NULL
699,"2014-01-15 11:00:13",3454,NULL
700,"2014-01-15 11:00:13",3456,NULL
701,"2014-01-15 11:00:13",3457,NULL
702,"2014-01-15 11:00:13",3458,NULL
703,"2014-01-15 11:00:13",3475,NULL
704,"2014-01-15 11:00:13",3476,NULL
705,"2014-01-15 11:00:13",3477,NULL
706,"2014-01-15 11:00:13",3478,NULL
707,"2014-01-15 11:00:13",3480,NULL
708,"2014-01-15 11:00:13",3482,NULL
709,"2014-01-15 11:00:13",3483,NULL
710,"2014-01-15 11:00:13",3485,NULL
711,"2014-01-15 11:00:13",3487,NULL
712,"2014-01-15 11:00:13",3488,NULL
713,"2014-01-15 11:00:13",3503,NULL
714,"2014-01-15 11:00:13",3504,NULL
715,"2014-01-15 11:00:13",3505,NULL
716,"2014-01-15 11:00:13",3506,NULL
717,"2014-01-15 11:00:13",3508,NULL
718,"2014-01-15 11:00:13",3510,NULL
719,"2014-01-15 11:00:13",3511,NULL
720,"2014-01-15 11:00:13",3514,NULL
721,"2014-01-15 11:00:13",3515,NULL
722,"2014-01-15 11:00:13",3516,NULL
723,"2014-01-15 11:00:13",3530,NULL
724,"2014-01-15 11:00:13",3531,NULL
725,"2014-01-15 11:00:13",3532,NULL
726,"2014-01-15 11:00:13",3533,NULL
727,"2014-01-15 11:00:13",3535,NULL
728,"2014-01-15 11:00:13",3536,NULL
729,"2014-01-15 11:00:13",3538,NULL
730,"2014-01-15 11:00:13",3540,NULL
731,"2014-01-15 11:00:13",3541,NULL
732,"2014-01-15 11:00:13",3542,NULL
733,"2014-01-15 11:00:13",3606,NULL
734,"2014-01-15 11:00:13",3607,NULL
735,"2014-01-15 11:00:13",3608,NULL
736,"2014-01-15 11:00:13",3609,NULL
737,"2014-01-15 11:00:13",3611,NULL
738,"2014-01-15 11:00:13",3613,NULL
739,"2014-01-15 11:00:13",3614,NULL
740,"2014-01-15 11:00:13",3616,NULL
741,"2014-01-15 11:00:13",3617,NULL
742,"2014-01-15 11:00:14",3618,NULL
743,"2014-01-15 11:00:14",3644,NULL
744,"2014-01-15 11:00:14",3645,NULL
745,"2014-01-15 11:00:14",3646,NULL
746,"2014-01-15 11:00:14",3647,NULL
747,"2014-01-15 11:00:14",3649,NULL
748,"2014-01-15 11:00:14",3650,NULL
749,"2014-01-15 11:00:14",3656,NULL
750,"2014-01-15 11:00:14",3657,NULL
751,"2014-01-15 11:00:14",3658,NULL
752,"2014-01-15 11:00:14",3659,NULL
753,"2014-01-15 11:00:14",3660,NULL
754,"2014-01-15 11:00:14",3661,NULL
755,"2014-01-15 11:00:14",3662,NULL
756,"2014-01-15 11:00:14",3663,NULL
757,"2014-01-15 11:00:14",3664,NULL
758,"2014-01-15 11:00:14",3665,NULL
759,"2014-01-15 11:00:14",3666,NULL
760,"2014-01-15 11:00:14",3667,NULL
761,"2014-01-15 11:00:14",3668,NULL
762,"2014-01-15 11:00:14",3669,NULL
763,"2014-01-15 11:00:14",3670,NULL
764,"2014-01-15 11:00:14",3671,NULL
765,"2014-01-15 11:00:14",3672,NULL
766,"2014-01-15 11:00:14",3674,NULL
767,"2014-01-15 11:00:14",3676,NULL
768,"2014-01-15 11:00:14",3677,NULL
769,"2014-01-15 11:00:14",3679,NULL
770,"2014-01-15 11:00:14",3680,NULL
771,"2014-01-15 11:00:14",3681,NULL
772,"2014-01-15 11:00:14",3682,NULL
773,"2014-01-15 11:00:14",3683,NULL
774,"2014-01-15 11:00:14",3684,NULL
775,"2014-01-15 11:00:14",3685,NULL
776,"2014-01-15 11:00:14",3686,NULL
777,"2014-01-15 11:00:14",3687,NULL
778,"2014-01-15 11:00:14",3688,NULL
779,"2014-01-15 11:00:14",3689,NULL
780,"2014-01-15 11:00:14",3690,NULL
781,"2014-01-15 11:00:14",3691,NULL
782,"2014-01-15 11:00:14",3692,NULL
783,"2014-01-15 11:00:14",3693,NULL
784,"2014-01-15 11:00:14",3694,NULL
785,"2014-01-15 11:00:14",3695,NULL
786,"2014-01-15 11:00:14",3698,NULL
787,"2014-01-15 11:00:14",3699,NULL
788,"2014-01-15 11:00:14",3700,NULL
789,"2014-01-15 11:00:14",3746,NULL
790,"2014-01-15 11:00:14",3747,NULL
791,"2014-01-15 11:00:14",3749,NULL
792,"2014-01-15 11:00:14",3750,NULL
793,"2014-01-15 11:00:14",3751,NULL
794,"2014-01-15 11:00:14",3752,NULL
795,"2014-01-15 11:00:14",3753,NULL
796,"2014-01-15 11:00:14",3754,NULL
797,"2014-01-15 11:00:14",3755,NULL
798,"2014-01-15 11:00:14",3756,NULL
799,"2014-01-15 11:00:14",3348,NULL
800,"2014-01-15 11:00:14",3349,NULL
801,"2014-01-15 11:00:14",3350,NULL
802,"2014-01-15 11:00:14",3352,NULL
803,"2014-01-15 11:00:14",3354,NULL
804,"2014-01-15 11:00:14",3355,NULL
805,"2014-01-15 11:00:14",3357,NULL
806,"2014-01-15 11:00:14",3361,NULL
807,"2014-01-15 11:00:14",3362,NULL
808,"2014-01-15 11:00:14",3302,NULL
809,"2014-01-15 11:00:14",3305,NULL
810,"2014-01-15 11:00:14",3306,NULL
811,"2014-01-15 11:00:14",3307,NULL
812,"2014-01-15 11:00:14",3308,NULL
813,"2014-01-15 11:00:14",3310,NULL
814,"2014-01-15 11:00:14",3317,NULL
815,"2014-01-15 11:00:14",3318,NULL
816,"2014-01-15 11:00:14",3320,NULL
817,"2014-01-15 11:00:14",3335,NULL
818,"2014-01-15 11:00:14",3336,NULL
819,"2014-01-15 11:00:14",3337,NULL
820,"2014-01-15 11:00:15",3339,NULL
821,"2014-01-15 11:00:15",3341,NULL
822,"2014-01-15 11:00:15",3342,NULL
823,"2014-01-15 11:00:15",3344,NULL
824,"2014-01-15 11:00:15",3346,NULL
825,"2014-01-15 11:00:15",3347,NULL
826,"2014-01-15 11:00:15",3363,NULL
827,"2014-01-15 11:00:15",3364,NULL
828,"2014-01-15 11:00:15",3365,NULL
829,"2014-01-15 11:00:15",3367,NULL
830,"2014-01-15 11:00:15",3369,NULL
831,"2014-01-15 11:00:15",3370,NULL
832,"2014-01-15 11:00:15",3372,NULL
833,"2014-01-15 11:00:15",3376,NULL
834,"2014-01-15 11:00:15",3377,NULL
835,"2014-01-15 11:00:15",3757,NULL
836,"2014-01-15 11:00:15",3759,NULL
837,"2014-01-15 11:00:15",3760,NULL
838,"2014-01-15 11:00:15",3761,NULL
839,"2014-01-15 11:00:15",3763,NULL
840,"2014-01-15 11:00:15",3765,NULL
841,"2014-01-15 11:00:15",3766,NULL
842,"2014-01-15 11:00:15",3767,NULL
843,"2014-01-15 11:00:15",3768,NULL
844,"2014-01-15 11:00:15",3769,NULL
845,"2014-01-15 11:00:15",3770,NULL
846,"2014-01-15 11:00:15",3771,NULL
847,"2014-01-15 11:00:15",3772,NULL
848,"2014-01-15 11:00:15",3773,NULL
849,"2014-01-15 11:00:15",3775,NULL
850,"2014-01-15 11:00:15",3777,NULL
851,"2014-01-15 11:00:15",3778,NULL
852,"2014-01-15 11:00:15",3779,NULL
853,"2014-01-15 11:00:15",3780,NULL
854,"2014-01-15 11:00:15",3781,NULL
855,"2014-01-15 11:00:15",3792,NULL
856,"2014-01-15 11:00:15",3794,NULL
857,"2014-01-15 11:00:15",3795,NULL
858,"2014-01-15 11:00:15",3796,NULL
859,"2014-01-15 11:00:15",3797,NULL
860,"2014-01-15 11:00:15",3798,NULL
861,"2014-01-15 11:00:15",3799,NULL
862,"2014-01-15 11:00:15",3800,NULL
863,"2014-01-15 11:00:15",3801,NULL
864,"2014-01-15 11:00:15",3802,NULL
865,"2014-01-15 11:00:15",3849,NULL
866,"2014-01-15 11:00:15",3853,NULL
867,"2014-01-15 11:00:15",3854,NULL
868,"2014-01-15 11:00:15",3855,NULL
869,"2014-01-15 11:00:15",3856,NULL
870,"2014-01-15 11:00:15",3858,NULL
871,"2014-01-15 11:00:15",3859,NULL
872,"2014-01-15 11:00:15",3865,NULL
873,"2014-01-15 11:00:15",3867,NULL
874,"2014-01-15 11:00:15",3868,NULL
875,"2014-01-15 11:00:15",3869,NULL
876,"2014-01-15 11:00:15",3870,NULL
877,"2014-01-15 11:00:16",3871,NULL
878,"2014-01-15 11:00:16",3872,NULL
879,"2014-01-15 11:00:16",3873,NULL
880,"2014-01-15 11:00:16",3875,NULL
881,"2014-01-15 11:00:16",3878,NULL
882,"2014-01-15 11:00:16",3880,NULL
883,"2014-01-15 11:00:16",3882,NULL
884,"2014-01-15 11:00:16",3884,NULL
885,"2014-01-15 11:00:16",3887,NULL
886,"2014-01-15 11:00:16",3888,NULL
887,"2014-01-15 11:00:16",3889,NULL
888,"2014-01-15 11:00:16",3890,NULL
889,"2014-01-15 11:00:16",3891,NULL
890,"2014-01-15 11:00:16",3892,NULL
891,"2014-01-15 11:00:16",3893,NULL
892,"2014-01-15 11:00:16",3895,NULL
893,"2014-01-15 11:00:16",3898,NULL
894,"2014-01-15 11:00:16",3899,NULL
895,"2014-01-15 11:00:16",3900,NULL
896,"2014-01-15 11:00:16",3902,NULL
897,"2014-01-15 11:00:16",3903,NULL
898,"2014-01-15 11:00:16",3904,NULL
899,"2014-01-15 11:00:16",3905,NULL
900,"2014-01-15 11:00:16",3906,NULL
901,"2014-01-15 11:00:16",3907,NULL
902,"2014-01-15 11:00:16",3908,NULL
903,"2014-01-15 11:00:16",3909,NULL
904,"2014-01-15 11:00:16",3911,NULL
905,"2014-01-15 11:00:16",3913,NULL
906,"2014-01-15 11:00:16",3914,NULL
907,"2014-01-15 11:00:16",3915,NULL
908,"2014-01-15 11:00:16",3916,NULL
909,"2014-01-15 11:00:16",3917,NULL
910,"2014-01-15 11:00:16",3918,NULL
911,"2014-01-15 11:00:16",3919,NULL
912,"2014-01-15 11:00:16",3920,NULL
913,"2014-01-15 11:00:16",3921,NULL
914,"2014-01-15 11:00:16",3922,NULL
915,"2014-01-15 11:00:16",3923,NULL
916,"2014-01-15 11:00:16",3926,NULL
917,"2014-01-15 11:00:16",3927,NULL
918,"2014-01-15 11:00:16",3928,NULL
919,"2014-01-15 11:00:16",3929,NULL
920,"2014-01-15 11:00:16",3930,NULL
921,"2014-01-15 11:00:16",3931,NULL
922,"2014-01-15 11:00:16",3932,NULL
923,"2014-01-15 11:00:16",3933,NULL
924,"2014-01-15 11:00:16",3934,NULL
925,"2014-01-15 11:00:16",3935,NULL
926,"2014-01-15 11:00:16",3936,NULL
927,"2014-01-15 11:00:16",3937,NULL
928,"2014-01-15 11:00:16",3939,NULL
929,"2014-01-15 11:00:16",3940,NULL
930,"2014-01-15 11:00:16",3941,NULL
931,"2014-01-15 11:00:16",3942,NULL
932,"2014-01-15 11:00:16",3943,NULL
933,"2014-01-15 11:00:16",3992,NULL
934,"2014-01-15 11:00:16",3993,NULL
935,"2014-01-15 11:00:16",3994,NULL
936,"2014-01-15 11:00:16",3995,NULL
937,"2014-01-15 11:00:16",3996,NULL
938,"2014-01-15 11:00:16",3997,NULL
939,"2014-01-15 11:00:16",3999,NULL
940,"2014-01-15 11:00:16",4001,NULL
941,"2014-01-15 11:00:16",4002,NULL
942,"2014-01-15 11:00:16",4004,NULL
943,"2014-01-15 11:00:16",4005,NULL
944,"2014-01-15 11:00:16",4022,NULL
945,"2014-01-15 11:00:16",4024,NULL
946,"2014-01-15 11:00:16",4025,NULL
947,"2014-01-15 11:00:16",4026,NULL
948,"2014-01-15 11:00:16",4027,NULL
949,"2014-01-15 11:00:16",4028,NULL
950,"2014-01-15 11:00:16",4029,NULL
951,"2014-01-15 11:00:16",4036,NULL
952,"2014-01-15 11:00:16",4037,NULL
953,"2014-01-15 11:00:16",4038,NULL
954,"2014-01-15 11:00:16",4039,NULL
955,"2014-01-15 11:00:17",4040,NULL
956,"2014-01-15 11:00:17",4041,NULL
957,"2014-01-15 11:00:17",4042,NULL
958,"2014-01-15 11:00:17",4043,NULL
959,"2014-01-15 11:00:17",4044,NULL
960,"2014-01-15 11:00:17",4045,NULL
961,"2014-01-15 11:00:17",4047,NULL
962,"2014-01-15 11:00:17",4048,NULL
963,"2014-01-15 11:00:17",4053,NULL
964,"2014-01-15 11:00:17",4055,NULL
965,"2014-01-15 11:00:17",4056,NULL
966,"2014-01-15 11:00:17",4057,NULL
967,"2014-01-15 11:00:17",4058,NULL
968,"2014-01-15 11:00:17",4059,NULL
969,"2014-01-15 11:00:17",4060,NULL
970,"2014-01-15 11:00:17",4061,NULL
971,"2014-01-15 11:00:17",4063,NULL
972,"2014-01-15 11:00:17",4064,NULL
973,"2014-01-15 11:00:17",4070,NULL
974,"2014-01-15 11:00:17",4072,NULL
975,"2014-01-15 11:00:17",4074,NULL
976,"2014-01-15 11:00:17",4076,NULL
977,"2014-01-15 11:00:17",4077,NULL
978,"2014-01-15 11:00:17",4078,NULL
979,"2014-01-15 11:00:17",4079,NULL
980,"2014-01-15 11:00:17",4080,NULL
981,"2014-01-15 11:00:17",4082,NULL
982,"2014-01-15 11:00:17",4083,NULL
983,"2014-01-15 11:00:17",4086,NULL
984,"2014-01-15 11:00:17",4087,NULL
985,"2014-01-15 11:00:17",4088,NULL
986,"2014-01-15 11:00:17",4089,NULL
987,"2014-01-15 11:00:17",4090,NULL
988,"2014-01-15 11:00:17",4091,NULL
989,"2014-01-15 11:00:17",4092,NULL
990,"2014-01-15 11:00:17",4093,NULL
991,"2014-01-15 11:00:17",4095,NULL
992,"2014-01-15 11:00:17",4096,NULL
993,"2014-01-15 11:00:17",4097,NULL
994,"2014-01-15 11:00:17",4098,NULL
995,"2014-01-15 11:00:17",4099,NULL
996,"2014-01-15 11:00:17",4145,NULL
997,"2014-01-15 11:00:17",4148,NULL
998,"2014-01-15 11:00:17",4149,NULL
999,"2014-01-15 11:00:17",4150,NULL
1000,"2014-01-15 11:00:17",4151,NULL
1001,"2014-01-15 11:00:17",4152,NULL
1002,"2014-01-15 11:00:17",4153,NULL
1003,"2014-01-15 11:00:17",4159,NULL
1004,"2014-01-15 11:00:17",4160,NULL
1005,"2014-01-15 11:00:17",4161,NULL
1006,"2014-01-15 11:00:17",4162,NULL
1007,"2014-01-15 11:00:17",4163,NULL
1008,"2014-01-15 11:00:17",4164,NULL
1009,"2014-01-15 11:00:17",4165,NULL
1010,"2014-01-15 11:00:17",4166,NULL
1011,"2014-01-15 11:00:17",4167,NULL
1012,"2014-01-15 11:00:17",4168,NULL
1013,"2014-01-15 11:00:17",4169,NULL
1014,"2014-01-15 11:00:17",4170,NULL
1015,"2014-01-15 11:00:17",4172,NULL
1016,"2014-01-15 11:00:17",4173,NULL
1017,"2014-01-15 11:00:17",4174,NULL
1018,"2014-01-15 11:00:17",4175,NULL
1019,"2014-01-15 11:00:17",4176,NULL
1020,"2014-01-15 11:00:17",4177,NULL
1021,"2014-01-15 11:00:17",4178,NULL
1022,"2014-01-15 11:00:17",4179,NULL
1023,"2014-01-15 11:00:17",4180,NULL
1024,"2014-01-15 11:00:17",4181,NULL
1025,"2014-01-15 11:00:17",4182,NULL
1026,"2014-01-15 11:00:17",4183,NULL
1027,"2014-01-15 11:00:17",4185,NULL
1028,"2014-01-15 11:00:17",4186,NULL
1029,"2014-01-15 11:00:17",4187,NULL
1030,"2014-01-15 11:00:17",4188,NULL
1031,"2014-01-15 11:00:17",4189,NULL
1032,"2014-01-15 11:00:17",4190,NULL
1033,"2014-01-15 11:00:17",4191,NULL
1034,"2014-01-15 11:00:17",4192,NULL
1035,"2014-01-15 11:00:17",4193,NULL
1036,"2014-01-15 11:00:17",4194,NULL
1037,"2014-01-15 11:00:17",4270,NULL
1038,"2014-01-15 11:00:17",4271,NULL
1039,"2014-01-15 11:00:17",4272,NULL
1040,"2014-01-15 11:00:17",4273,NULL
1041,"2014-01-15 11:00:18",4274,NULL
1042,"2014-01-15 11:00:18",4276,NULL
1043,"2014-01-15 11:00:18",4277,NULL
1044,"2014-01-15 11:00:18",4280,NULL
1045,"2014-01-15 11:00:18",4281,NULL
1046,"2014-01-15 11:00:18",4282,NULL
1047,"2014-01-15 11:00:18",4283,NULL
1048,"2014-01-15 11:00:18",4284,NULL
1049,"2014-01-15 11:00:18",4285,NULL
1050,"2014-01-15 11:00:18",4286,NULL
1051,"2014-01-15 11:00:18",4287,NULL
1052,"2014-01-15 11:00:18",4289,NULL
1053,"2014-01-15 11:00:18",4290,NULL
1054,"2014-01-15 11:00:18",4292,NULL
1055,"2014-01-15 11:00:18",4293,NULL
1056,"2014-01-15 11:00:18",4294,NULL
1057,"2014-01-15 11:00:18",4295,NULL
1058,"2014-01-15 11:00:18",4296,NULL
1059,"2014-01-15 11:00:18",4297,NULL
1060,"2014-01-15 11:00:18",4298,NULL
1061,"2014-01-15 11:00:18",4299,NULL
1062,"2014-01-15 11:00:18",4301,NULL
1063,"2014-01-15 11:00:18",4302,NULL
1064,"2014-01-15 11:00:18",4304,NULL
1065,"2014-01-15 11:00:18",4305,NULL
1066,"2014-01-15 11:00:18",4306,NULL
1067,"2014-01-15 11:00:18",4307,NULL
1068,"2014-01-15 11:00:18",4308,NULL
1069,"2014-01-15 11:00:18",4309,NULL
1070,"2014-01-15 11:00:18",4310,NULL
1071,"2014-01-15 11:00:18",4311,NULL
1072,"2014-01-15 11:00:18",4313,NULL
1073,"2014-01-15 11:00:18",4314,NULL
1074,"2014-01-15 11:00:18",4315,NULL
1075,"2014-01-15 11:00:18",4316,NULL
1076,"2014-01-15 11:00:18",4317,NULL
1077,"2014-01-15 11:00:18",4195,NULL
1078,"2014-01-15 11:00:18",4196,NULL
1079,"2014-01-15 11:00:18",4198,NULL
1080,"2014-01-15 11:00:18",4199,NULL
1081,"2014-01-15 11:00:18",4200,NULL
1082,"2014-01-15 11:00:18",4201,NULL
1083,"2014-01-15 11:00:18",4202,NULL
1084,"2014-01-15 11:00:18",4203,NULL
1085,"2014-01-15 11:00:18",4204,NULL
1086,"2014-01-15 11:00:18",4205,NULL
1087,"2014-01-15 11:00:18",4206,NULL
1088,"2014-01-15 11:00:18",4207,NULL
1089,"2014-01-15 11:00:18",4208,NULL
1090,"2014-01-15 11:00:18",4209,NULL
1091,"2014-01-15 11:00:18",4211,NULL
1092,"2014-01-15 11:00:18",4212,NULL
1093,"2014-01-15 11:00:18",4213,NULL
1094,"2014-01-15 11:00:18",4214,NULL
1095,"2014-01-15 11:00:18",4215,NULL
1096,"2014-01-15 11:00:18",4216,NULL
1097,"2014-01-15 11:00:18",4217,NULL
1098,"2014-01-15 11:00:18",4218,NULL
1099,"2014-01-15 11:00:18",4219,NULL
1100,"2014-01-15 11:00:18",4220,NULL
1101,"2014-01-15 11:00:18",4221,NULL
1102,"2014-01-15 11:00:18",4222,NULL
1103,"2014-01-15 11:00:18",4224,NULL
1104,"2014-01-15 11:00:18",4225,NULL
1105,"2014-01-15 11:00:18",4226,NULL
1106,"2014-01-15 11:00:18",4227,NULL
1107,"2014-01-15 11:00:18",4228,NULL
